rating_id,order_id,customer_id,item_id,location_id,overall_rating,food_rating,service_rating,ambiance_rating,review_text,review_date,anomaly_tag
RAT-070478,ORD-042089,CUST-22689,ITEM-077,LOC-018,4,5,4,4,Extremely disappointed. Food arrived lukewarm and fries were soggy.,2025-06-16,ANOMALY_SENTIMENT_MISMATCH_CONTRADICTORY
RAT-070479,ORD-085212,CUST-01987,ITEM-041,LOC-006,4,4,3,4,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-04-11,STANDARD_POSITIVE
RAT-070480,ORD-057751,CUST-18703,ITEM-136,LOC-013,5,4,5,4,Incredible taste and immaculate vibe. Five stars all the way!,2025-11-08,STANDARD_POSITIVE
RAT-070481,ORD-092806,CUST-05140,ITEM-090,LOC-012,4,4,5,4,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-05-04,STANDARD_POSITIVE
RAT-070482,ORD-025806,CUST-07840,ITEM-081,LOC-008,3,4,2,4,"Decent food, average service. Nothing particularly memorable.",2025-06-24,STANDARD_NEUTRAL
RAT-070483,ORD-046296,CUST-34438,ITEM-147,LOC-010,4,4,4,3,Incredible taste and immaculate vibe. Five stars all the way!,2025-08-16,STANDARD_POSITIVE
RAT-070484,ORD-051264,CUST-11544,ITEM-027,LOC-004,4,3,4,4,Incredible taste and immaculate vibe. Five stars all the way!,2025-07-07,STANDARD_POSITIVE
RAT-070485,ORD-056110,CUST-13967,ITEM-088,LOC-008,5,5,5,4,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-02-02,STANDARD_POSITIVE
RAT-070486,ORD-086054,CUST-06470,ITEM-055,LOC-005,1,1,1,2,"Rude staff, unclean tables, and subpar taste. Not coming back.",2025-10-18,CANCELLED_ORDER_COMPLAINT
RAT-070487,ORD-070392,CUST-46630,ITEM-115,LOC-007,1,1,1,2,Extremely disappointed. Food arrived lukewarm and fries were soggy.,2025-08-25,CANCELLED_ORDER_COMPLAINT
RAT-070488,ORD-021145,CUST-05482,ITEM-136,LOC-003,3,2,4,3,"Food was good, though service was a bit slow during the dinner rush.",2025-08-21,STANDARD_NEUTRAL
RAT-070489,ORD-047078,CUST-05414,ITEM-101,LOC-010,4,4,4,4,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-12-28,STANDARD_POSITIVE
RAT-070490,ORD-030038,CUST-44055,ITEM-098,LOC-014,5,4,5,5,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-03-12,STANDARD_POSITIVE
RAT-070491,ORD-021250,CUST-33005,ITEM-134,LOC-013,3,3,2,4,"Decent food, average service. Nothing particularly memorable.",2025-03-18,STANDARD_NEUTRAL
RAT-070492,ORD-073240,CUST-25794,ITEM-126,LOC-011,5,5,5,5,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-12-04,STANDARD_POSITIVE
RAT-070493,ORD-031077,CUST-42247,ITEM-145,LOC-020,3,3,3,2,"Decent food, average service. Nothing particularly memorable.",2025-08-02,STANDARD_NEUTRAL
RAT-070494,ORD-070211,CUST-13303,ITEM-042,LOC-014,3,3,3,4,"Food was good, though service was a bit slow during the dinner rush.",2025-01-27,STANDARD_NEUTRAL
RAT-070495,ORD-052985,CUST-17943,ITEM-024,LOC-004,5,5,5,4,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-02-09,STANDARD_POSITIVE
RAT-070496,ORD-037099,,ITEM-101,LOC-006,4,5,4,3,Incredible taste and immaculate vibe. Five stars all the way!,2025-11-09,STANDARD_POSITIVE
RAT-070497,ORD-051294,CUST-28809,ITEM-087,LOC-009,5,4,4,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-05-26,STANDARD_POSITIVE
RAT-070498,ORD-068445,CUST-13696,ITEM-086,LOC-017,5,5,5,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-11-30,STANDARD_POSITIVE
RAT-070499,ORD-060231,CUST-14068,ITEM-069,LOC-018,4,3,4,4,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-07-30,STANDARD_POSITIVE
RAT-070500,ORD-006333,CUST-21473,ITEM-089,LOC-002,4,3,3,5,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-08-02,STANDARD_POSITIVE
RAT-070501,ORD-094857,CUST-33023,ITEM-055,LOC-012,5,4,5,5,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-06-26,STANDARD_POSITIVE
RAT-070502,ORD-046765,CUST-45460,ITEM-106,LOC-006,5,4,5,5,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-03-30,STANDARD_POSITIVE
RAT-070503,ORD-065502,CUST-04718,ITEM-089,LOC-005,4,4,5,4,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-06-22,STANDARD_POSITIVE
RAT-070504,ORD-020496,CUST-28353,ITEM-147,LOC-014,5,4,4,5,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-12-20,STANDARD_POSITIVE
RAT-070505,ORD-050551,CUST-25370,ITEM-095,LOC-001,5,5,4,5,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-03-25,STANDARD_POSITIVE
RAT-070506,ORD-024940,CUST-41930,ITEM-136,LOC-012,3,3,3,4,"Decent food, average service. Nothing particularly memorable.",2025-02-07,STANDARD_NEUTRAL
RAT-070507,ORD-058088,CUST-27815,ITEM-141,LOC-015,1,2,1,1,Extremely disappointed. Food arrived lukewarm and fries were soggy.,2025-05-09,STANDARD_NEGATIVE
RAT-070508,ORD-022702,CUST-45177,ITEM-136,LOC-011,3,3,2,3,Portions were generous but flavors were fairly standard.,2025-10-03,STANDARD_NEUTRAL
RAT-070509,ORD-084154,CUST-08647,ITEM-134,LOC-016,5,5,5,5,Incredible taste and immaculate vibe. Five stars all the way!,2025-04-22,STANDARD_POSITIVE
RAT-070510,ORD-066006,CUST-44630,ITEM-016,LOC-013,5,5,4,5,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-10-11,STANDARD_POSITIVE
RAT-070511,ORD-071036,CUST-35157,ITEM-110,LOC-010,5,4,4,5,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-02-26,STANDARD_POSITIVE
RAT-070512,ORD-057182,CUST-13154,ITEM-089,LOC-008,1,1,1,3,Coupon refused at checkout even though the email said valid all month.,2025-09-27,ANOMALY_MISLEADING_PROMO_BACKLASH
RAT-070513,ORD-060192,,ITEM-016,LOC-020,1,1,1,3,Misleading promotion! The discount was capped at a tiny fraction of total.,2025-12-27,ANOMALY_MISLEADING_PROMO_BACKLASH
RAT-070514,ORD-029207,CUST-27960,ITEM-097,LOC-010,3,3,2,4,Okay experience. Good location but food was slightly under-seasoned.,2025-05-10,STANDARD_NEUTRAL
RAT-070515,ORD-023057,CUST-21495,ITEM-103,LOC-013,5,5,5,4,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-12-04,STANDARD_POSITIVE
RAT-070516,ORD-043130,CUST-12212,ITEM-026,LOC-008,1,2,1,3,Felt scammed by the advertised 50% discount! Fine print required $120 order.,2025-06-26,ANOMALY_MISLEADING_PROMO_BACKLASH
RAT-070517,ORD-004324,CUST-15373,ITEM-136,LOC-001,1,1,1,2,"Rude staff, unclean tables, and subpar taste. Not coming back.",2025-07-12,CANCELLED_ORDER_COMPLAINT
RAT-070518,ORD-066525,CUST-17935,ITEM-019,LOC-006,5,5,5,5,Incredible taste and immaculate vibe. Five stars all the way!,2025-06-06,STANDARD_POSITIVE
RAT-070519,ORD-050584,CUST-00425,ITEM-001,LOC-014,5,4,5,5,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-03-21,STANDARD_POSITIVE
RAT-070520,ORD-095407,CUST-46552,ITEM-078,LOC-018,5,4,4,5,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-04-05,STANDARD_POSITIVE
RAT-070521,ORD-079755,CUST-05995,ITEM-131,LOC-005,5,5,5,5,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-11-02,STANDARD_POSITIVE
RAT-070522,ORD-012303,CUST-22640,ITEM-016,LOC-012,5,4,5,5,Incredible taste and immaculate vibe. Five stars all the way!,2025-05-29,STANDARD_POSITIVE
RAT-070523,ORD-078427,CUST-44397,ITEM-104,LOC-008,5,4,5,5,Incredible taste and immaculate vibe. Five stars all the way!,2025-07-20,STANDARD_POSITIVE
RAT-070524,ORD-045108,CUST-43535,ITEM-088,LOC-001,1,1,1,2,Extremely disappointed. Food arrived lukewarm and fries were soggy.,2025-01-19,CANCELLED_ORDER_COMPLAINT
RAT-070525,ORD-073020,CUST-28084,ITEM-126,LOC-009,2,3,2,3,Dish tasted stale and unseasoned. Expected much better for the price.,2025-04-22,STANDARD_NEGATIVE
RAT-070526,ORD-019605,CUST-37231,ITEM-046,LOC-008,5,5,5,5,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-12-31,STANDARD_POSITIVE
RAT-070527,ORD-059800,CUST-17025,ITEM-084,LOC-017,5,5,5,4,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-08-29,STANDARD_POSITIVE
RAT-070528,ORD-086548,CUST-13010,ITEM-086,LOC-008,3,4,4,4,Okay experience. Good location but food was slightly under-seasoned.,2025-05-23,STANDARD_NEUTRAL
RAT-070529,ORD-003441,,ITEM-028,LOC-016,3,2,3,4,Standard fare for this price point. Fast turnaround for lunch.,2025-05-29,STANDARD_NEUTRAL
RAT-070530,ORD-071269,CUST-15652,ITEM-107,LOC-015,5,4,5,5,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-09-28,STANDARD_POSITIVE
RAT-070531,ORD-084325,CUST-47043,ITEM-081,LOC-009,4,4,4,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-10-27,STANDARD_POSITIVE
RAT-070532,ORD-041660,CUST-20537,ITEM-033,LOC-011,4,4,4,3,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-11-06,STANDARD_POSITIVE
RAT-070533,ORD-005153,,ITEM-098,LOC-019,1,1,1,2,Horrible experience from start to finish. Zero stars if I could.,2025-12-05,CANCELLED_ORDER_COMPLAINT
RAT-070534,ORD-029346,CUST-09570,ITEM-070,LOC-010,4,4,5,5,Incredible taste and immaculate vibe. Five stars all the way!,2025-03-01,STANDARD_POSITIVE
RAT-070535,ORD-009502,CUST-00106,ITEM-026,LOC-017,3,4,3,3,Standard fare for this price point. Fast turnaround for lunch.,2025-10-11,STANDARD_NEUTRAL
RAT-070536,ORD-082601,CUST-38402,ITEM-143,LOC-001,5,5,5,5,Incredible taste and immaculate vibe. Five stars all the way!,2025-12-05,STANDARD_POSITIVE
RAT-070537,ORD-026285,CUST-48671,ITEM-143,LOC-010,5,4,5,5,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-05-03,STANDARD_POSITIVE
RAT-070538,ORD-021207,CUST-28779,ITEM-003,LOC-010,3,3,2,3,Okay experience. Good location but food was slightly under-seasoned.,2025-09-28,STANDARD_NEUTRAL
RAT-070539,ORD-036669,CUST-13454,ITEM-040,LOC-004,1,1,1,2,Dish tasted stale and unseasoned. Expected much better for the price.,2025-11-23,CANCELLED_ORDER_COMPLAINT
RAT-070540,ORD-047871,CUST-16526,ITEM-076,LOC-013,1,1,1,2,Dish tasted stale and unseasoned. Expected much better for the price.,2025-02-19,CANCELLED_ORDER_COMPLAINT
RAT-070541,ORD-037133,CUST-36780,ITEM-005,LOC-012,2,2,2,2,Horrible experience from start to finish. Zero stars if I could.,2025-09-01,STANDARD_NEGATIVE
RAT-070542,ORD-047100,CUST-01068,ITEM-001,LOC-001,4,3,4,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-04-27,STANDARD_POSITIVE
RAT-070543,ORD-083708,CUST-46443,ITEM-130,LOC-012,4,3,4,3,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-06-12,STANDARD_POSITIVE
RAT-070544,ORD-065417,CUST-37814,ITEM-097,LOC-009,1,1,1,2,"Rude staff, unclean tables, and subpar taste. Not coming back.",2025-02-20,STANDARD_NEGATIVE
RAT-070545,ORD-049870,CUST-00305,ITEM-016,LOC-016,5,4,5,5,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-08-29,STANDARD_POSITIVE
RAT-070546,ORD-093347,CUST-37227,ITEM-041,LOC-015,5,5,5,4,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-02-18,STANDARD_POSITIVE
RAT-070547,ORD-003858,CUST-20127,ITEM-091,LOC-012,5,5,5,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-08-06,STANDARD_POSITIVE
RAT-070548,ORD-089983,CUST-33254,ITEM-089,LOC-019,5,5,5,4,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-07-13,STANDARD_POSITIVE
RAT-070549,ORD-034956,,ITEM-121,LOC-010,5,5,5,4,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-07-16,STANDARD_POSITIVE
RAT-070550,ORD-052905,CUST-44949,ITEM-071,LOC-015,5,5,5,5,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-01-21,STANDARD_POSITIVE
RAT-070551,ORD-077968,CUST-26925,ITEM-021,LOC-006,1,1,1,2,Extremely disappointed. Food arrived lukewarm and fries were soggy.,2025-05-27,CANCELLED_ORDER_COMPLAINT
RAT-070552,ORD-075998,CUST-48919,ITEM-076,LOC-018,5,5,5,5,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-11-24,STANDARD_POSITIVE
RAT-070553,ORD-000781,CUST-16243,ITEM-096,LOC-005,5,5,5,5,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-09-25,STANDARD_POSITIVE
RAT-070554,ORD-029564,CUST-15724,ITEM-126,LOC-005,5,4,4,5,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-12-19,STANDARD_POSITIVE
RAT-070555,ORD-016274,CUST-22425,ITEM-130,LOC-016,5,4,4,5,Incredible taste and immaculate vibe. Five stars all the way!,2025-08-30,STANDARD_POSITIVE
RAT-070556,ORD-017014,CUST-46815,ITEM-044,LOC-004,3,3,3,3,Portions were generous but flavors were fairly standard.,2025-03-01,STANDARD_NEUTRAL
RAT-070557,ORD-005665,CUST-08328,ITEM-020,LOC-001,5,5,5,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-08-25,STANDARD_POSITIVE
RAT-070558,ORD-023619,CUST-31028,ITEM-031,LOC-012,1,1,1,2,"Rude staff, unclean tables, and subpar taste. Not coming back.",2025-07-06,STANDARD_NEGATIVE
RAT-070559,ORD-016182,CUST-13722,ITEM-143,LOC-013,5,5,4,5,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-12-06,STANDARD_POSITIVE
RAT-070560,ORD-098084,CUST-36689,ITEM-063,LOC-010,2,3,2,2,Overpriced and bland. The portions have shrunk noticeably.,2025-04-27,STANDARD_NEGATIVE
RAT-070561,ORD-036081,CUST-18721,ITEM-122,LOC-016,5,5,5,5,Incredible taste and immaculate vibe. Five stars all the way!,2025-10-29,STANDARD_POSITIVE
RAT-070562,ORD-076855,CUST-18150,ITEM-054,LOC-010,5,5,5,5,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-03-22,STANDARD_POSITIVE
RAT-070563,ORD-084351,CUST-45885,ITEM-138,LOC-012,1,1,1,2,Dish tasted stale and unseasoned. Expected much better for the price.,2025-06-10,CANCELLED_ORDER_COMPLAINT
RAT-070564,ORD-055730,CUST-26974,ITEM-042,LOC-018,4,4,5,3,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-06-19,STANDARD_POSITIVE
RAT-070565,ORD-044103,CUST-26403,ITEM-019,LOC-001,1,2,1,3,Felt scammed by the advertised 50% discount! Fine print required $120 order.,2025-12-19,ANOMALY_MISLEADING_PROMO_BACKLASH
RAT-070566,ORD-009822,CUST-38800,ITEM-088,LOC-016,5,4,4,4,Incredible taste and immaculate vibe. Five stars all the way!,2025-10-18,STANDARD_POSITIVE
RAT-070567,ORD-050626,CUST-12348,ITEM-016,LOC-012,4,3,5,4,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-01-29,STANDARD_POSITIVE
RAT-070568,ORD-090592,,ITEM-027,LOC-020,3,4,3,3,"Decent food, average service. Nothing particularly memorable.",2025-11-06,STANDARD_NEUTRAL
RAT-070569,ORD-095375,CUST-11260,ITEM-034,LOC-008,3,2,2,3,"Food was good, though service was a bit slow during the dinner rush.",2025-01-27,STANDARD_NEUTRAL
RAT-070570,ORD-016945,CUST-29097,ITEM-012,LOC-013,4,3,5,3,Incredible taste and immaculate vibe. Five stars all the way!,2025-03-28,STANDARD_POSITIVE
RAT-070571,ORD-064934,CUST-02072,ITEM-120,LOC-006,5,4,4,5,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-12-26,STANDARD_POSITIVE
RAT-070572,ORD-002696,CUST-28591,ITEM-143,LOC-017,5,5,5,5,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-07-26,STANDARD_POSITIVE
RAT-070573,ORD-062856,CUST-39863,ITEM-077,LOC-019,3,2,4,3,"Decent food, average service. Nothing particularly memorable.",2025-09-19,STANDARD_NEUTRAL
RAT-070574,ORD-007911,,ITEM-081,LOC-002,2,2,3,1,Horrible experience from start to finish. Zero stars if I could.,2025-11-29,STANDARD_NEGATIVE
RAT-070575,ORD-076388,CUST-17987,ITEM-108,LOC-003,3,2,4,4,"Decent food, average service. Nothing particularly memorable.",2025-07-30,STANDARD_NEUTRAL
RAT-070576,ORD-014804,CUST-32208,ITEM-084,LOC-003,4,5,4,4,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-03-10,STANDARD_POSITIVE
RAT-070577,ORD-072997,CUST-32868,ITEM-089,LOC-006,3,2,3,2,Standard fare for this price point. Fast turnaround for lunch.,2025-01-21,STANDARD_NEUTRAL
RAT-070578,ORD-076488,CUST-02193,ITEM-016,LOC-007,3,4,2,3,"Food was good, though service was a bit slow during the dinner rush.",2025-07-22,STANDARD_NEUTRAL
RAT-070579,ORD-097102,CUST-05003,ITEM-040,LOC-020,4,3,4,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-01-02,STANDARD_POSITIVE
RAT-070580,ORD-012409,CUST-16991,ITEM-073,LOC-016,5,5,5,4,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-12-23,STANDARD_POSITIVE
RAT-070581,ORD-060131,CUST-40178,ITEM-036,LOC-005,2,3,2,1,Dish tasted stale and unseasoned. Expected much better for the price.,2025-11-15,STANDARD_NEGATIVE
RAT-070582,ORD-098258,CUST-43214,ITEM-090,LOC-004,5,5,5,4,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-09-11,STANDARD_POSITIVE
RAT-070583,ORD-034230,CUST-25957,ITEM-013,LOC-003,1,1,1,2,Terrible customer service. Waited 45 minutes for our drinks to arrive.,2025-03-22,CANCELLED_ORDER_COMPLAINT
RAT-070584,ORD-029461,CUST-13655,ITEM-021,LOC-002,4,5,3,3,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-09-19,STANDARD_POSITIVE
RAT-070585,ORD-029797,,ITEM-107,LOC-011,1,2,1,2,"Advertising says free item, but they required spending $80 first. Ridiculous!",2025-12-05,ANOMALY_MISLEADING_PROMO_BACKLASH
RAT-070586,ORD-082815,CUST-02315,ITEM-092,LOC-015,5,5,5,5,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-07-10,STANDARD_POSITIVE
RAT-070587,ORD-041967,CUST-14071,ITEM-090,LOC-015,5,5,5,4,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-10-18,STANDARD_POSITIVE
RAT-070588,ORD-070815,CUST-22530,ITEM-025,LOC-019,4,4,4,4,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-10-28,STANDARD_POSITIVE
RAT-070589,ORD-066054,CUST-17601,ITEM-062,LOC-013,5,5,5,5,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-10-19,STANDARD_POSITIVE
RAT-070590,ORD-006826,CUST-18476,ITEM-101,LOC-015,2,2,1,1,Terrible customer service. Waited 45 minutes for our drinks to arrive.,2025-11-09,STANDARD_NEGATIVE
RAT-070591,ORD-040823,CUST-03209,ITEM-033,LOC-004,4,4,5,5,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-07-17,STANDARD_POSITIVE
RAT-070592,ORD-070836,CUST-42055,ITEM-070,LOC-013,3,3,2,4,"Food was good, though service was a bit slow during the dinner rush.",2025-10-21,STANDARD_NEUTRAL
RAT-070593,ORD-047004,,ITEM-139,LOC-005,4,5,5,3,Terrible customer service. Waited 45 minutes for our drinks to arrive.,2025-01-22,ANOMALY_SENTIMENT_MISMATCH_CONTRADICTORY
RAT-070594,ORD-099305,CUST-12092,ITEM-138,LOC-009,4,3,3,4,Incredible taste and immaculate vibe. Five stars all the way!,2025-02-02,STANDARD_POSITIVE
RAT-070595,ORD-020132,CUST-43389,ITEM-021,LOC-017,5,5,4,5,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-01-27,STANDARD_POSITIVE
RAT-070596,ORD-074368,CUST-03128,ITEM-004,LOC-014,4,4,5,5,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-10-20,STANDARD_POSITIVE
RAT-070597,ORD-066266,CUST-03764,ITEM-081,LOC-009,5,5,4,5,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-08-18,STANDARD_POSITIVE
RAT-070598,ORD-094861,CUST-23856,ITEM-098,LOC-017,5,5,5,5,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-11-14,STANDARD_POSITIVE
RAT-070599,ORD-025009,CUST-31933,ITEM-107,LOC-018,1,1,1,2,Horrible experience from start to finish. Zero stars if I could.,2025-05-28,CANCELLED_ORDER_COMPLAINT
RAT-070600,ORD-088708,CUST-17098,ITEM-100,LOC-016,4,5,4,5,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-12-06,STANDARD_POSITIVE
RAT-070601,ORD-020322,CUST-04356,ITEM-016,LOC-012,4,3,3,5,Incredible taste and immaculate vibe. Five stars all the way!,2025-07-20,STANDARD_POSITIVE
RAT-070602,ORD-002811,CUST-26544,ITEM-069,LOC-010,5,4,5,4,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-04-22,STANDARD_POSITIVE
RAT-070603,ORD-035706,CUST-26619,ITEM-140,LOC-020,1,1,1,2,"Rude staff, unclean tables, and subpar taste. Not coming back.",2025-06-17,CANCELLED_ORDER_COMPLAINT
RAT-070604,ORD-036965,CUST-25455,ITEM-106,LOC-012,5,4,4,5,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-10-24,STANDARD_POSITIVE
RAT-070605,ORD-039232,CUST-34130,ITEM-091,LOC-004,1,2,1,3,Felt scammed by the advertised 50% discount! Fine print required $120 order.,2025-10-14,ANOMALY_MISLEADING_PROMO_BACKLASH
RAT-070606,ORD-017506,CUST-23814,ITEM-009,LOC-019,5,5,5,5,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-09-21,STANDARD_POSITIVE
RAT-070607,ORD-013136,CUST-35326,ITEM-138,LOC-005,1,1,1,2,Horrible experience from start to finish. Zero stars if I could.,2025-12-30,CANCELLED_ORDER_COMPLAINT
RAT-070608,ORD-080570,CUST-02635,ITEM-076,LOC-013,4,4,4,3,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-03-17,STANDARD_POSITIVE
RAT-070609,ORD-059223,CUST-38590,ITEM-106,LOC-003,5,5,5,5,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-08-22,STANDARD_POSITIVE
RAT-070610,ORD-029839,,ITEM-043,LOC-008,3,3,3,2,Okay experience. Good location but food was slightly under-seasoned.,2025-11-23,STANDARD_NEUTRAL
RAT-070611,ORD-019801,CUST-13598,ITEM-134,LOC-002,5,5,5,5,Incredible taste and immaculate vibe. Five stars all the way!,2025-12-18,STANDARD_POSITIVE
RAT-070612,ORD-055133,CUST-49156,ITEM-095,LOC-006,5,4,5,5,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-12-27,STANDARD_POSITIVE
RAT-070613,ORD-014692,CUST-24941,ITEM-135,LOC-012,3,3,3,4,"Decent food, average service. Nothing particularly memorable.",2025-03-31,STANDARD_NEUTRAL
RAT-070614,ORD-009807,CUST-27533,ITEM-136,LOC-010,2,3,3,3,Extremely disappointed. Food arrived lukewarm and fries were soggy.,2025-10-13,STANDARD_NEGATIVE
RAT-070615,ORD-031589,CUST-13678,ITEM-065,LOC-005,3,2,2,3,"Decent food, average service. Nothing particularly memorable.",2025-09-07,STANDARD_NEUTRAL
RAT-070616,ORD-007523,CUST-33751,ITEM-095,LOC-010,5,5,5,5,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-08-09,STANDARD_POSITIVE
RAT-070617,ORD-061870,CUST-47551,ITEM-103,LOC-019,3,3,3,4,Standard fare for this price point. Fast turnaround for lunch.,2025-09-04,STANDARD_NEUTRAL
RAT-070618,ORD-050215,CUST-02425,ITEM-063,LOC-008,5,5,5,4,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-11-11,STANDARD_POSITIVE
RAT-070619,ORD-040239,CUST-42871,ITEM-006,LOC-001,1,1,1,2,"Advertising says free item, but they required spending $80 first. Ridiculous!",2025-12-11,ANOMALY_MISLEADING_PROMO_BACKLASH
RAT-070620,ORD-097829,CUST-12698,ITEM-035,LOC-013,4,3,3,4,Incredible taste and immaculate vibe. Five stars all the way!,2025-04-03,STANDARD_POSITIVE
RAT-070621,ORD-013598,CUST-36766,ITEM-054,LOC-011,5,4,5,5,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-04-19,STANDARD_POSITIVE
RAT-070622,ORD-070087,CUST-33671,ITEM-121,LOC-020,4,4,4,4,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-01-12,STANDARD_POSITIVE
RAT-070623,ORD-041479,CUST-33996,ITEM-130,LOC-003,4,5,5,3,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-09-24,STANDARD_POSITIVE
RAT-070624,ORD-052577,CUST-39105,ITEM-012,LOC-001,4,3,5,4,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-07-06,STANDARD_POSITIVE
RAT-070625,ORD-005935,CUST-44397,ITEM-094,LOC-004,2,2,1,2,The meal was completely cold and order was missing two items!,2025-06-15,STANDARD_NEGATIVE
RAT-070626,ORD-065746,CUST-11981,ITEM-003,LOC-015,4,4,3,3,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-04-28,STANDARD_POSITIVE
RAT-070627,ORD-090979,CUST-15289,ITEM-134,LOC-004,5,5,5,5,Incredible taste and immaculate vibe. Five stars all the way!,2025-06-22,STANDARD_POSITIVE
RAT-070628,ORD-080316,CUST-46114,ITEM-103,LOC-010,5,5,5,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-11-30,STANDARD_POSITIVE
RAT-070629,ORD-032944,CUST-17661,ITEM-134,LOC-005,2,3,1,1,Overpriced and bland. The portions have shrunk noticeably.,2025-11-12,STANDARD_NEGATIVE
RAT-070630,ORD-072791,CUST-22405,ITEM-001,LOC-015,1,1,1,2,Misleading promotion! The discount was capped at a tiny fraction of total.,2025-06-29,ANOMALY_MISLEADING_PROMO_BACKLASH
RAT-070631,ORD-070393,CUST-05577,ITEM-089,LOC-019,5,5,5,4,Overpriced and bland. The portions have shrunk noticeably.,2025-09-17,ANOMALY_SENTIMENT_MISMATCH_CONTRADICTORY
RAT-070632,ORD-085450,CUST-09124,ITEM-114,LOC-015,1,1,1,3,Felt scammed by the advertised 50% discount! Fine print required $120 order.,2025-12-27,ANOMALY_MISLEADING_PROMO_BACKLASH
